"","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2"
"0.0431.9Central",-2317.35,-2317.35,-2317.35,-2317.35,-2317.35,-2317.35,-3914.09,-4391.36,-5283.94,-3884.8,-4235.01,-4585.22,-8705.97,-10615.08,-14185.38,-8588.5,-9989.35,-11390.19,-13498.27,-16839.22,-23087.23,-13293.18,-15744.66,-18196.14,-16692.72,-20988.23,-29021.39,-16429.25,-19581.15,-22733.04,-18289.97,-23062.76,-31988.49,-17997.26,-21499.37,-25001.48,-21484.42,-27211.76,-37922.64,-21133.28,-25335.81,-29538.34,-21484.42,-27211.76,-37922.64,-21133.28,-25335.81,-29538.34
"0.0261.9Central",15210.15,15210.15,15210.15,15210.15,15210.15,15210.15,12820.09,12342.82,11450.24,12725.08,12374.87,12024.66,5648.97,3739.86,169.56,5269.1,3868.25,2467.41,-1522.39,-4863.34,-11111.35,-2187.44,-4638.92,-7090.4,-6303.06,-10598.57,-18631.73,-7158.25,-10310.15,-13462.04,-8693.41,-13466.2,-22391.93,-9643.64,-13145.75,-16647.86,-13474.08,-19201.42,-29912.3,-14614.42,-18816.95,-23019.48,-13474.08,-19201.42,-29912.3,-14614.42,-18816.95,-23019.48
"0.0361.9Central",15210.15,15210.15,15210.15,15210.15,15210.15,15210.15,13216.75,12739.48,11846.9,13183.89,12833.68,12483.47,7235.25,5326.14,1755.84,7104.05,5703.2,4302.36,1253.42,-2087.53,-8335.54,1023.44,-1428.04,-3879.52,-2734.14,-7029.65,-15062.81,-3030,-6181.9,-9333.79,-4727.94,-9500.73,-18426.46,-5056.7,-8558.81,-12060.92,-8715.5,-14442.84,-25153.72,-9110.1,-13312.63,-17515.16,-8715.5,-14442.84,-25153.72,-9110.1,-13312.63,-17515.16
"0.0461.9Central",15210.15,15210.15,15210.15,15210.15,15210.15,15210.15,13613.41,13136.14,12243.56,13642.7,13292.49,12942.28,8821.53,6912.42,3342.12,8939,7538.15,6137.31,4029.23,688.28,-5559.73,4234.32,1782.84,-668.64,834.78,-3460.73,-11493.89,1098.25,-2053.65,-5205.54,-762.47,-5535.26,-14460.99,-469.76,-3971.87,-7473.98,-3956.92,-9684.26,-20395.14,-3605.78,-7808.31,-12010.84,-3956.92,-9684.26,-20395.14,-3605.78,-7808.31,-12010.84
"0.0291.9Central",32737.65,32737.65,32737.65,32737.65,32737.65,32737.65,30347.59,29870.32,28977.74,30252.58,29902.37,29552.16,23176.47,21267.36,17697.06,22796.6,21395.75,19994.91,16005.11,12664.16,6416.15,15340.06,12888.58,10437.1,11224.44,6928.93,-1104.23,10369.25,7217.35,4065.46,8834.09,4061.3,-4864.43,7883.86,4381.75,879.64,4053.42,-1673.92,-12384.8,2913.08,-1289.45,-5491.98,4053.42,-1673.92,-12384.8,2913.08,-1289.45,-5491.98
"0.0391.9Central",32737.65,32737.65,32737.65,32737.65,32737.65,32737.65,30744.25,30266.98,29374.4,30711.39,30361.18,30010.97,24762.75,22853.64,19283.34,24631.55,23230.7,21829.86,18780.92,15439.97,9191.96,18550.94,16099.46,13647.98,14793.36,10497.85,2464.69,14497.5,11345.6,8193.71,12799.56,8026.77,-898.96,12470.8,8968.69,5466.58,8812,3084.66,-7626.22,8417.4,4214.87,12.34,8812,3084.66,-7626.22,8417.4,4214.87,12.34
"0.0491.9Central",32737.65,32737.65,32737.65,32737.65,32737.65,32737.65,31140.91,30663.64,29771.06,31170.2,30819.99,30469.78,26349.03,24439.92,20869.62,26466.5,25065.65,23664.81,21556.73,18215.78,11967.77,21761.82,19310.34,16858.86,18362.28,14066.77,6033.61,18625.75,15473.85,12321.96,16765.03,11992.24,3066.51,17057.74,13555.63,10053.52,13570.58,7843.24,-2867.64,13921.72,9719.19,5516.66,13570.58,7843.24,-2867.64,13921.72,9719.19,5516.66
"0.0232.0Central",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-4130.55,-4607.83,-5500.4,-4225.57,-4575.78,-4925.99,-11301.67,-13210.79,-16781.08,-11681.55,-13082.39,-14483.23,-18473.04,-21813.99,-28062,-19138.09,-21589.56,-24041.04,-23253.71,-27549.21,-35582.37,-24108.89,-27260.79,-30412.69,-25644.06,-30416.84,-39342.57,-26594.28,-30096.39,-33598.5,-30424.73,-36152.07,-46862.94,-31565.06,-35767.59,-39970.12,-30424.73,-36152.07,-46862.94,-31565.06,-35767.59,-39970.12
"0.0332.0Central",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-3733.89,-4211.17,-5103.74,-3766.76,-4116.97,-4467.18,-9715.39,-11624.51,-15194.8,-9846.6,-11247.44,-12648.28,-15697.23,-19038.18,-25286.19,-15927.21,-18378.68,-20830.16,-19684.79,-23980.29,-32013.45,-19980.64,-23132.54,-26284.44,-21678.59,-26451.37,-35377.1,-22007.34,-25509.45,-29011.56,-25666.15,-31393.49,-42104.36,-26060.74,-30263.27,-34465.8,-25666.15,-31393.49,-42104.36,-26060.74,-30263.27,-34465.8
"0.0432.0Central",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-3337.23,-3814.51,-4707.08,-3307.95,-3658.16,-4008.37,-8129.11,-10038.23,-13608.52,-8011.65,-9412.49,-10813.33,-12921.42,-16262.37,-22510.38,-12716.33,-15167.8,-17619.28,-16115.87,-20411.37,-28444.53,-15852.39,-19004.29,-22156.19,-17713.12,-22485.9,-31411.63,-17420.4,-20922.51,-24424.62,-20907.57,-26634.91,-37345.78,-20556.42,-24758.95,-28961.48,-20907.57,-26634.91,-37345.78,-20556.42,-24758.95,-28961.48
"0.0262.0Central",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,14319.45,13842.17,12949.6,14224.43,13874.22,13524.01,7148.33,5239.21,1668.92,6768.45,5367.61,3966.77,-23.04,-3363.99,-9612,-688.09,-3139.56,-5591.04,-4803.71,-9099.21,-17132.37,-5658.89,-8810.79,-11962.69,-7194.06,-11966.84,-20892.57,-8144.28,-11646.39,-15148.5,-11974.73,-17702.07,-28412.94,-13115.06,-17317.59,-21520.12,-11974.73,-17702.07,-28412.94,-13115.06,-17317.59,-21520.12
"0.0362.0Central",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,14716.11,14238.83,13346.26,14683.24,14333.03,13982.82,8734.61,6825.49,3255.2,8603.4,7202.56,5801.72,2752.77,-588.18,-6836.19,2522.79,71.32,-2380.16,-1234.79,-5530.29,-13563.45,-1530.64,-4682.54,-7834.44,-3228.59,-8001.37,-16927.1,-3557.34,-7059.45,-10561.56,-7216.15,-12943.49,-23654.36,-7610.74,-11813.27,-16015.8,-7216.15,-12943.49,-23654.36,-7610.74,-11813.27,-16015.8
"0.0462.0Central",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,15112.77,14635.49,13742.92,15142.05,14791.84,14441.63,10320.89,8411.77,4841.48,10438.35,9037.51,7636.67,5528.58,2187.63,-4060.38,5733.67,3282.2,830.72,2334.13,-1961.37,-9994.53,2597.61,-554.29,-3706.19,736.88,-4035.9,-12961.63,1029.6,-2472.51,-5974.62,-2457.57,-8184.91,-18895.78,-2106.42,-6308.95,-10511.48,-2457.57,-8184.91,-18895.78,-2106.42,-6308.95,-10511.48
"0.0292.0Central",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,32769.45,32292.17,31399.6,32674.43,32324.22,31974.01,25598.33,23689.21,20118.92,25218.45,23817.61,22416.77,18426.96,15086.01,8838,17761.91,15310.44,12858.96,13646.29,9350.79,1317.63,12791.11,9639.21,6487.31,11255.94,6483.16,-2442.57,10305.72,6803.61,3301.5,6475.27,747.93,-9962.94,5334.94,1132.41,-3070.12,6475.27,747.93,-9962.94,5334.94,1132.41,-3070.12
"0.0392.0Central",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,33166.11,32688.83,31796.26,33133.24,32783.03,32432.82,27184.61,25275.49,21705.2,27053.4,25652.56,24251.72,21202.77,17861.82,11613.81,20972.79,18521.32,16069.84,17215.21,12919.71,4886.55,16919.36,13767.46,10615.56,15221.41,10448.63,1522.9,14892.66,11390.55,7888.44,11233.85,5506.51,-5204.36,10839.26,6636.73,2434.2,11233.85,5506.51,-5204.36,10839.26,6636.73,2434.2
"0.0492.0Central",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,33562.77,33085.49,32192.92,33592.05,33241.84,32891.63,28770.89,26861.77,23291.48,28888.35,27487.51,26086.67,23978.58,20637.63,14389.62,24183.67,21732.2,19280.72,20784.13,16488.63,8455.47,21047.61,17895.71,14743.81,19186.88,14414.1,5488.37,19479.6,15977.49,12475.38,15992.43,10265.09,-445.78,16343.58,12141.05,7938.52,15992.43,10265.09,-445.78,16343.58,12141.05,7938.52
"0.0230.0Black Belt",-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-15643.52,-16120.8,-17013.38,-15735.43,-16085.64,-16435.85,-22742.43,-24651.54,-28221.84,-23109.69,-24510.54,-25911.38,-29841.6,-33182.55,-39430.56,-30484.57,-32936.05,-35387.52,-34574.1,-38869.6,-46902.76,-35400.9,-38552.8,-41704.7,-36940.35,-41713.13,-50638.86,-37859.05,-41361.16,-44863.27,-41672.87,-47400.21,-58111.09,-42775.38,-46977.91,-51180.44,-41672.87,-47400.21,-58111.09,-42775.38,-46977.91,-51180.44
"0.0330.0Black Belt",-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-15237.79,-15715.07,-16607.65,-15266.38,-15616.59,-15966.8,-21119.93,-23029.04,-26599.34,-21233.78,-22634.63,-24035.47,-27002.43,-30343.38,-36591.39,-27202.03,-29653.51,-32104.98,-30923.71,-35219.21,-43252.37,-31180.51,-34332.41,-37484.31,-32884.35,-37657.13,-46582.86,-33169.73,-36671.84,-40173.95,-36805.66,-42533,-53243.88,-37148.21,-41350.74,-45553.27,-36805.66,-42533,-53243.88,-37148.21,-41350.74,-45553.27
"0.0430.0Black Belt",-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-14832.06,-15309.34,-16201.92,-14797.33,-15147.54,-15497.75,-19497.43,-21406.54,-24976.84,-19357.87,-20758.72,-22159.56,-24163.26,-27504.21,-33752.22,-23919.49,-26370.97,-28822.44,-27273.32,-31568.82,-39601.98,-26960.12,-30112.02,-33263.92,-28828.35,-33601.13,-42526.86,-28480.41,-31982.52,-35484.63,-31938.45,-37665.79,-48376.67,-31521.04,-35723.57,-39926.1,-31938.45,-37665.79,-48376.67,-31521.04,-35723.57,-39926.1
"0.0260.0Black Belt",-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-15643.52,-16120.8,-17013.38,-15735.43,-16085.64,-16435.85,-22742.43,-24651.54,-28221.84,-23109.69,-24510.54,-25911.38,-29841.6,-33182.55,-39430.56,-30484.57,-32936.05,-35387.52,-34574.1,-38869.6,-46902.76,-35400.9,-38552.8,-41704.7,-36940.35,-41713.13,-50638.86,-37859.05,-41361.16,-44863.27,-41672.87,-47400.21,-58111.09,-42775.38,-46977.91,-51180.44,-41672.87,-47400.21,-58111.09,-42775.38,-46977.91,-51180.44
"0.0360.0Black Belt",-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-15237.79,-15715.07,-16607.65,-15266.38,-15616.59,-15966.8,-21119.93,-23029.04,-26599.34,-21233.78,-22634.63,-24035.47,-27002.43,-30343.38,-36591.39,-27202.03,-29653.51,-32104.98,-30923.71,-35219.21,-43252.37,-31180.51,-34332.41,-37484.31,-32884.35,-37657.13,-46582.86,-33169.73,-36671.84,-40173.95,-36805.66,-42533,-53243.88,-37148.21,-41350.74,-45553.27,-36805.66,-42533,-53243.88,-37148.21,-41350.74,-45553.27
"0.0460.0Black Belt",-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-14832.06,-15309.34,-16201.92,-14797.33,-15147.54,-15497.75,-19497.43,-21406.54,-24976.84,-19357.87,-20758.72,-22159.56,-24163.26,-27504.21,-33752.22,-23919.49,-26370.97,-28822.44,-27273.32,-31568.82,-39601.98,-26960.12,-30112.02,-33263.92,-28828.35,-33601.13,-42526.86,-28480.41,-31982.52,-35484.63,-31938.45,-37665.79,-48376.67,-31521.04,-35723.57,-39926.1,-31938.45,-37665.79,-48376.67,-31521.04,-35723.57,-39926.1
"0.0290.0Black Belt",-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-15643.52,-16120.8,-17013.38,-15735.43,-16085.64,-16435.85,-22742.43,-24651.54,-28221.84,-23109.69,-24510.54,-25911.38,-29841.6,-33182.55,-39430.56,-30484.57,-32936.05,-35387.52,-34574.1,-38869.6,-46902.76,-35400.9,-38552.8,-41704.7,-36940.35,-41713.13,-50638.86,-37859.05,-41361.16,-44863.27,-41672.87,-47400.21,-58111.09,-42775.38,-46977.91,-51180.44,-41672.87,-47400.21,-58111.09,-42775.38,-46977.91,-51180.44
"0.0390.0Black Belt",-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-15237.79,-15715.07,-16607.65,-15266.38,-15616.59,-15966.8,-21119.93,-23029.04,-26599.34,-21233.78,-22634.63,-24035.47,-27002.43,-30343.38,-36591.39,-27202.03,-29653.51,-32104.98,-30923.71,-35219.21,-43252.37,-31180.51,-34332.41,-37484.31,-32884.35,-37657.13,-46582.86,-33169.73,-36671.84,-40173.95,-36805.66,-42533,-53243.88,-37148.21,-41350.74,-45553.27,-36805.66,-42533,-53243.88,-37148.21,-41350.74,-45553.27
"0.0490.0Black Belt",-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-13277.59,-14832.06,-15309.34,-16201.92,-14797.33,-15147.54,-15497.75,-19497.43,-21406.54,-24976.84,-19357.87,-20758.72,-22159.56,-24163.26,-27504.21,-33752.22,-23919.49,-26370.97,-28822.44,-27273.32,-31568.82,-39601.98,-26960.12,-30112.02,-33263.92,-28828.35,-33601.13,-42526.86,-28480.41,-31982.52,-35484.63,-31938.45,-37665.79,-48376.67,-31521.04,-35723.57,-39926.1,-31938.45,-37665.79,-48376.67,-31521.04,-35723.57,-39926.1
"0.0230.1Black Belt",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-15066.67,-15543.95,-16436.52,-15158.57,-15508.78,-15858.99,-22165.57,-24074.69,-27644.98,-22532.84,-23933.68,-25334.53,-29264.75,-32605.7,-38853.71,-29907.72,-32359.19,-34810.67,-33997.24,-38292.75,-46325.91,-34824.05,-37975.94,-41127.84,-36363.49,-41136.28,-50062.01,-37282.2,-40784.31,-44286.42,-41096.01,-46823.36,-57534.23,-42198.53,-46401.06,-50603.59,-41096.01,-46823.36,-57534.23,-42198.53,-46401.06,-50603.59
"0.0330.1Black Belt",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-14660.94,-15138.22,-16030.79,-14689.52,-15039.73,-15389.94,-20543.07,-22452.19,-26022.48,-20656.93,-22057.77,-23458.62,-26425.58,-29766.53,-36014.54,-26625.18,-29076.65,-31528.13,-30346.85,-34642.36,-42675.52,-30603.66,-33755.55,-36907.45,-32307.49,-37080.28,-46006.01,-32592.88,-36094.99,-39597.1,-36228.8,-41956.15,-52667.02,-36571.36,-40773.89,-44976.42,-36228.8,-41956.15,-52667.02,-36571.36,-40773.89,-44976.42
"0.0430.1Black Belt",-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-12700.74,-14255.21,-14732.49,-15625.06,-14220.47,-14570.68,-14920.89,-18920.57,-20829.69,-24399.98,-18781.02,-20181.86,-21582.71,-23586.41,-26927.36,-33175.37,-23342.64,-25794.11,-28245.59,-26696.46,-30991.97,-39025.13,-26383.27,-29535.16,-32687.06,-28251.49,-33024.28,-41950.01,-27903.56,-31405.67,-34907.78,-31361.59,-37088.94,-47799.81,-30944.19,-35146.72,-39349.25,-31361.59,-37088.94,-47799.81,-30944.19,-35146.72,-39349.25
"0.0260.1Black Belt",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-14144.17,-14621.45,-15514.02,-14236.07,-14586.28,-14936.49,-21243.07,-23152.19,-26722.48,-21610.34,-23011.18,-24412.03,-28342.25,-31683.2,-37931.21,-28985.22,-31436.69,-33888.17,-33074.74,-37370.25,-45403.41,-33901.55,-37053.44,-40205.34,-35440.99,-40213.78,-49139.51,-36359.7,-39861.81,-43363.92,-40173.51,-45900.86,-56611.73,-41276.03,-45478.56,-49681.09,-40173.51,-45900.86,-56611.73,-41276.03,-45478.56,-49681.09
"0.0360.1Black Belt",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-13738.44,-14215.72,-15108.29,-13767.02,-14117.23,-14467.44,-19620.57,-21529.69,-25099.98,-19734.43,-21135.27,-22536.12,-25503.08,-28844.03,-35092.04,-25702.68,-28154.15,-30605.63,-29424.35,-33719.86,-41753.02,-29681.16,-32833.05,-35984.95,-31384.99,-36157.78,-45083.51,-31670.38,-35172.49,-38674.6,-35306.3,-41033.65,-51744.52,-35648.86,-39851.39,-44053.92,-35306.3,-41033.65,-51744.52,-35648.86,-39851.39,-44053.92
"0.0460.1Black Belt",-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-11778.24,-13332.71,-13809.99,-14702.56,-13297.97,-13648.18,-13998.39,-17998.07,-19907.19,-23477.48,-17858.52,-19259.36,-20660.21,-22663.91,-26004.86,-32252.87,-22420.14,-24871.61,-27323.09,-25773.96,-30069.47,-38102.63,-25460.77,-28612.66,-31764.56,-27328.99,-32101.78,-41027.51,-26981.06,-30483.17,-33985.28,-30439.09,-36166.44,-46877.31,-30021.69,-34224.22,-38426.75,-30439.09,-36166.44,-46877.31,-30021.69,-34224.22,-38426.75
"0.0290.1Black Belt",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-13221.67,-13698.95,-14591.52,-13313.57,-13663.78,-14013.99,-20320.57,-22229.69,-25799.98,-20687.84,-22088.68,-23489.53,-27419.75,-30760.7,-37008.71,-28062.72,-30514.19,-32965.67,-32152.24,-36447.75,-44480.91,-32979.05,-36130.94,-39282.84,-34518.49,-39291.28,-48217.01,-35437.2,-38939.31,-42441.42,-39251.01,-44978.36,-55689.23,-40353.53,-44556.06,-48758.59,-39251.01,-44978.36,-55689.23,-40353.53,-44556.06,-48758.59
"0.0390.1Black Belt",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-12815.94,-13293.22,-14185.79,-12844.52,-13194.73,-13544.94,-18698.07,-20607.19,-24177.48,-18811.93,-20212.77,-21613.62,-24580.58,-27921.53,-34169.54,-24780.18,-27231.65,-29683.13,-28501.85,-32797.36,-40830.52,-28758.66,-31910.55,-35062.45,-30462.49,-35235.28,-44161.01,-30747.88,-34249.99,-37752.1,-34383.8,-40111.15,-50822.02,-34726.36,-38928.89,-43131.42,-34383.8,-40111.15,-50822.02,-34726.36,-38928.89,-43131.42
"0.0490.1Black Belt",-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-10855.74,-12410.21,-12887.49,-13780.06,-12375.47,-12725.68,-13075.89,-17075.57,-18984.69,-22554.98,-16936.02,-18336.86,-19737.71,-21741.41,-25082.36,-31330.37,-21497.64,-23949.11,-26400.59,-24851.46,-29146.97,-37180.13,-24538.27,-27690.16,-30842.06,-26406.49,-31179.28,-40105.01,-26058.56,-29560.67,-33062.78,-29516.59,-35243.94,-45954.81,-29099.19,-33301.72,-37504.25,-29516.59,-35243.94,-45954.81,-29099.19,-33301.72,-37504.25
"0.0230.2Black Belt",-12123.88,-12123.88,-12123.88,-12123.88,-12123.88,-12123.88,-14489.81,-14967.09,-15859.67,-14581.72,-14931.93,-15282.14,-21588.72,-23497.83,-27068.13,-21955.98,-23356.83,-24757.67,-28687.89,-32028.84,-38276.85,-29330.86,-31782.34,-34233.81,-33420.39,-37715.89,-45749.05,-34247.19,-37399.09,-40550.99,-35786.64,-40559.42,-49485.15,-36705.34,-40207.45,-43709.56,-40519.16,-46246.5,-56957.38,-41621.67,-45824.2,-50026.73,-40519.16,-46246.5,-56957.38,-41621.67,-45824.2,-50026.73
"0.0330.2Black Belt",-12123.88,-12123.88,-12123.88,-12123.88,-12123.88,-12123.88,-14084.08,-14561.36,-15453.94,-14112.67,-14462.88,-14813.09,-19966.22,-21875.33,-25445.63,-20080.07,-21480.92,-22881.76,-25848.72,-29189.67,-35437.68,-26048.32,-28499.8,-30951.27,-29770,-34065.5,-42098.66,-30026.8,-33178.7,-36330.6,-31730.64,-36503.42,-45429.15,-32016.02,-35518.13,-39020.24,-35651.95,-41379.29,-52090.17,-35994.5,-40197.03,-44399.56,-35651.95,-41379.29,-52090.17,-35994.5,-40197.03,-44399.56
"0.0430.2Black Belt",-12123.88,-12123.88,-12123.88,-12123.88,-12123.88,-12123.88,-13678.35,-14155.63,-15048.21,-13643.62,-13993.83,-14344.04,-18343.72,-20252.83,-23823.13,-18204.16,-19605.01,-21005.85,-23009.55,-26350.5,-32598.51,-22765.78,-25217.26,-27668.73,-26119.61,-30415.11,-38448.27,-25806.41,-28958.31,-32110.21,-27674.64,-32447.42,-41373.15,-27326.7,-30828.81,-34330.92,-30784.74,-36512.08,-47222.96,-30367.33,-34569.86,-38772.39,-30784.74,-36512.08,-47222.96,-30367.33,-34569.86,-38772.39
"0.0260.2Black Belt",-10278.88,-10278.88,-10278.88,-10278.88,-10278.88,-10278.88,-12644.81,-13122.09,-14014.67,-12736.72,-13086.93,-13437.14,-19743.72,-21652.83,-25223.13,-20110.98,-21511.83,-22912.67,-26842.89,-30183.84,-36431.85,-27485.86,-29937.34,-32388.81,-31575.39,-35870.89,-43904.05,-32402.19,-35554.09,-38705.99,-33941.64,-38714.42,-47640.15,-34860.34,-38362.45,-41864.56,-38674.16,-44401.5,-55112.38,-39776.67,-43979.2,-48181.73,-38674.16,-44401.5,-55112.38,-39776.67,-43979.2,-48181.73
"0.0360.2Black Belt",-10278.88,-10278.88,-10278.88,-10278.88,-10278.88,-10278.88,-12239.08,-12716.36,-13608.94,-12267.67,-12617.88,-12968.09,-18121.22,-20030.33,-23600.63,-18235.07,-19635.92,-21036.76,-24003.72,-27344.67,-33592.68,-24203.32,-26654.8,-29106.27,-27925,-32220.5,-40253.66,-28181.8,-31333.7,-34485.6,-29885.64,-34658.42,-43584.15,-30171.02,-33673.13,-37175.24,-33806.95,-39534.29,-50245.17,-34149.5,-38352.03,-42554.56,-33806.95,-39534.29,-50245.17,-34149.5,-38352.03,-42554.56
"0.0460.2Black Belt",-10278.88,-10278.88,-10278.88,-10278.88,-10278.88,-10278.88,-11833.35,-12310.63,-13203.21,-11798.62,-12148.83,-12499.04,-16498.72,-18407.83,-21978.13,-16359.16,-17760.01,-19160.85,-21164.55,-24505.5,-30753.51,-20920.78,-23372.26,-25823.73,-24274.61,-28570.11,-36603.27,-23961.41,-27113.31,-30265.21,-25829.64,-30602.42,-39528.15,-25481.7,-28983.81,-32485.92,-28939.74,-34667.08,-45377.96,-28522.33,-32724.86,-36927.39,-28939.74,-34667.08,-45377.96,-28522.33,-32724.86,-36927.39
"0.0290.2Black Belt",-8433.88,-8433.88,-8433.88,-8433.88,-8433.88,-8433.88,-10799.81,-11277.09,-12169.67,-10891.72,-11241.93,-11592.14,-17898.72,-19807.83,-23378.13,-18265.98,-19666.83,-21067.67,-24997.89,-28338.84,-34586.85,-25640.86,-28092.34,-30543.81,-29730.39,-34025.89,-42059.05,-30557.19,-33709.09,-36860.99,-32096.64,-36869.42,-45795.15,-33015.34,-36517.45,-40019.56,-36829.16,-42556.5,-53267.38,-37931.67,-42134.2,-46336.73,-36829.16,-42556.5,-53267.38,-37931.67,-42134.2,-46336.73
"0.0390.2Black Belt",-8433.88,-8433.88,-8433.88,-8433.88,-8433.88,-8433.88,-10394.08,-10871.36,-11763.94,-10422.67,-10772.88,-11123.09,-16276.22,-18185.33,-21755.63,-16390.07,-17790.92,-19191.76,-22158.72,-25499.67,-31747.68,-22358.32,-24809.8,-27261.27,-26080,-30375.5,-38408.66,-26336.8,-29488.7,-32640.6,-28040.64,-32813.42,-41739.15,-28326.02,-31828.13,-35330.24,-31961.95,-37689.29,-48400.17,-32304.5,-36507.03,-40709.56,-31961.95,-37689.29,-48400.17,-32304.5,-36507.03,-40709.56
"0.0490.2Black Belt",-8433.88,-8433.88,-8433.88,-8433.88,-8433.88,-8433.88,-9988.35,-10465.63,-11358.21,-9953.62,-10303.83,-10654.04,-14653.72,-16562.83,-20133.13,-14514.16,-15915.01,-17315.85,-19319.55,-22660.5,-28908.51,-19075.78,-21527.26,-23978.73,-22429.61,-26725.11,-34758.27,-22116.41,-25268.31,-28420.21,-23984.64,-28757.42,-37683.15,-23636.7,-27138.81,-30640.92,-27094.74,-32822.08,-43532.96,-26677.33,-30879.86,-35082.39,-27094.74,-32822.08,-43532.96,-26677.33,-30879.86,-35082.39
"0.0230.3Black Belt",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-13912.96,-14390.24,-15282.81,-14004.86,-14355.07,-14705.28,-21011.86,-22920.98,-26491.27,-21379.13,-22779.97,-24180.82,-28111.04,-31451.99,-37700,-28754.01,-31205.48,-33656.96,-32843.53,-37139.04,-45172.2,-33670.34,-36822.23,-39974.13,-35209.78,-39982.57,-48908.3,-36128.49,-39630.6,-43132.71,-39942.3,-45669.65,-56380.52,-41044.82,-45247.35,-49449.88,-39942.3,-45669.65,-56380.52,-41044.82,-45247.35,-49449.88
"0.0330.3Black Belt",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-13507.23,-13984.51,-14877.08,-13535.81,-13886.02,-14236.23,-19389.36,-21298.48,-24868.77,-19503.22,-20904.06,-22304.91,-25271.87,-28612.82,-34860.83,-25471.47,-27922.94,-30374.42,-29193.14,-33488.65,-41521.81,-29449.95,-32601.84,-35753.74,-31153.78,-35926.57,-44852.3,-31439.17,-34941.28,-38443.39,-35075.09,-40802.44,-51513.31,-35417.65,-39620.18,-43822.71,-35075.09,-40802.44,-51513.31,-35417.65,-39620.18,-43822.71
"0.0430.3Black Belt",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-13101.5,-13578.78,-14471.35,-13066.76,-13416.97,-13767.18,-17766.86,-19675.98,-23246.27,-17627.31,-19028.15,-20429,-22432.7,-25773.65,-32021.66,-22188.93,-24640.4,-27091.88,-25542.75,-29838.26,-37871.42,-25229.56,-28381.45,-31533.35,-27097.78,-31870.57,-40796.3,-26749.85,-30251.96,-33754.07,-30207.88,-35935.23,-46646.1,-29790.48,-33993.01,-38195.54,-30207.88,-35935.23,-46646.1,-29790.48,-33993.01,-38195.54
